Domain,Area,Element,Item,Year,Unit,Value
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2004,%,88
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2005,%,89
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2006,%,90
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2007,%,90
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2008,%,90
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2009,%,91
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2010,%,91
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2011,%,92
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2012,%,92
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2013,%,93
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2014,%,93
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2015,%,93
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2016,%,94
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2017,%,94
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2018,%,94
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2019,%,95
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2020,%,95
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2021,%,95
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic drinking water services (percent),2022,%,95
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2000,%,90
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2001,%,90
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2002,%,90
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2003,%,91
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2004,%,91
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2005,%,91
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2006,%,91
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2007,%,92
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2008,%,92
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2009,%,92
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2010,%,92
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2011,%,92
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2012,%,93
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2013,%,93
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2014,%,93
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2015,%,93
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2016,%,94
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2017,%,94
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2018,%,94
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2019,%,94
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2020,%,94
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2021,%,95
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic drinking water services (percent),2022,%,95
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2000,%,95
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2001,%,95
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2002,%,95
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2003,%,96
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2004,%,96
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2005,%,96
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2006,%,96
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2007,%,97
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2008,%,97
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2009,%,97
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2010,%,98
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2011,%,98
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2012,%,98
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2013,%,98
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2014,%,98
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2015,%,99
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2016,%,99
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2017,%,99
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2018,%,99
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2019,%,99
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2020,%,99
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic drinking water services (percent),2021,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2000,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2001,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2002,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2003,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2004,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2005,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2006,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2007,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2008,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2009,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2010,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2011,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2012,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2013,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2014,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2015,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2016,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2017,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2018,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2019,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2020,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2021,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic drinking water services (percent),2022,%,99
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2000,%,41
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2001,%,42
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2002,%,43
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2003,%,44
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2004,%,45
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2005,%,46
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2006,%,47
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2007,%,48
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2008,%,49
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2009,%,50
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2010,%,50
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2011,%,51
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2012,%,52
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2013,%,53
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2014,%,54
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2015,%,54
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2016,%,55
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2017,%,56
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2018,%,57
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2019,%,57
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2020,%,57
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2021,%,57
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic drinking water services (percent),2022,%,58
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2009,%,98
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2010,%,98
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2011,%,98
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2012,%,98
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2013,%,98
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2014,%,98
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2015,%,98
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2016,%,98
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2017,%,98
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2018,%,98
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2019,%,98
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2020,%,98
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2021,%,98
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic drinking water services (percent),2022,%,98
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2000,%,96
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2001,%,96
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2002,%,97
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2003,%,97
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2004,%,97
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2005,%,97
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2006,%,98
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2007,%,98
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2008,%,98
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2009,%,98
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2010,%,98
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2011,%,99
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2012,%,99
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2013,%,99
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2014,%,99
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2015,%,99
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic drinking water services (percent),2016,%,99
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2000,%,95
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2001,%,96
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2002,%,96
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2003,%,96
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2004,%,96
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2005,%,97
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2006,%,97
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2007,%,97
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2008,%,98
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2009,%,98
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2010,%,98
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2011,%,98
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2012,%,99
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2013,%,99
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2014,%,99
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2015,%,99
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2016,%,99
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2017,%,99
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2018,%,99
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2019,%,99
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2020,%,99
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2021,%,99
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic drinking water services (percent),2022,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2000,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2001,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2002,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2003,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2004,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2005,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2006,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2007,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2008,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2009,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2010,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2011,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2012,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2013,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2014,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2015,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2016,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2017,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2018,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2019,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2020,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2021,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic drinking water services (percent),2022,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2000,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2001,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2002,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2003,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2004,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2005,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2006,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2007,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2008,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2009,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2010,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2011,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2012,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2013,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2014,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2015,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2016,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2017,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2018,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2019,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2020,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2021,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic drinking water services (percent),2022,%,99
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2000,%,73
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2001,%,75
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2002,%,76
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2003,%,77
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2004,%,78
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2005,%,80
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2006,%,81
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2007,%,82
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2008,%,83
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2009,%,85
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2010,%,86
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2011,%,87
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2012,%,89
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2013,%,90
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2014,%,91
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2015,%,93
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2016,%,93
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2017,%,94
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2018,%,95
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2019,%,96
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2020,%,96
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2021,%,97
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic drinking water services (percent),2022,%,98
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2000,%,98
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2001,%,98
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2002,%,98
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2003,%,98
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2004,%,98
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2005,%,98
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2006,%,98
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2007,%,98
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2008,%,99
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2009,%,99
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2010,%,99
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2011,%,99
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2012,%,99
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2013,%,99
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2014,%,99
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2015,%,99
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2016,%,99
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2017,%,99
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2018,%,99
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic drinking water services (percent),2019,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic drinking water services (percent),2000,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic drinking water services (percent),2001,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic drinking water services (percent),2002,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic drinking water services (percent),2003,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic drinking water services (percent),2004,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic drinking water services (percent),2005,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic drinking water services (percent),2006,%,99
