Domain,Area,Element,Item,Year,Unit,Value
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2000,%,90
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2001,%,90
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2002,%,91
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2003,%,91
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2004,%,92
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2005,%,92
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2006,%,93
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2007,%,94
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2008,%,94
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2009,%,95
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2010,%,95
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2011,%,96
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2012,%,96
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2013,%,97
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2014,%,97
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2015,%,98
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2016,%,98
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2017,%,98
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2018,%,99
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2019,%,99
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2020,%,99
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2021,%,99
Suite of Food Security Indicators,Albania,Value,Percentage of population using at least basic sanitation services (percent),2022,%,99
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2000,%,84
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2001,%,85
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2002,%,85
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2003,%,85
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2004,%,86
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2005,%,86
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2006,%,86
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2007,%,86
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2008,%,86
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2009,%,87
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2010,%,87
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2011,%,87
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2012,%,87
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2013,%,87
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2014,%,87
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2015,%,87
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2016,%,87
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2017,%,86
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2018,%,86
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2019,%,86
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2020,%,86
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2021,%,86
Suite of Food Security Indicators,Algeria,Value,Percentage of population using at least basic sanitation services (percent),2022,%,86
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2000,%,65
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2001,%,65
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2002,%,65
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2003,%,65
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2004,%,65
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2005,%,65
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2006,%,65
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2007,%,64
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2008,%,64
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2009,%,63
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2010,%,62
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2011,%,61
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2012,%,60
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2013,%,59
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2014,%,58
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2015,%,56
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2016,%,55
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2017,%,54
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2018,%,54
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2019,%,54
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2020,%,54
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2021,%,54
Suite of Food Security Indicators,American Samoa,Value,Percentage of population using at least basic sanitation services (percent),2022,%,54
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2000,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2001,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2002,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2003,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2004,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2005,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2006,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2007,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2008,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2009,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2010,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2011,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2012,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2013,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2014,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2015,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2016,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2017,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2018,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2019,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2020,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2021,%,99
Suite of Food Security Indicators,Andorra,Value,Percentage of population using at least basic sanitation services (percent),2022,%,99
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2000,%,28
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2001,%,29
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2002,%,30
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2003,%,32
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2004,%,33
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2005,%,35
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2006,%,36
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2007,%,37
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2008,%,38
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2009,%,40
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2010,%,41
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2011,%,42
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2012,%,44
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2013,%,45
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2014,%,46
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2015,%,47
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2016,%,49
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2017,%,50
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2018,%,51
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2019,%,51
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2020,%,52
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2021,%,52
Suite of Food Security Indicators,Angola,Value,Percentage of population using at least basic sanitation services (percent),2022,%,52
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2009,%,97
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2010,%,97
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2011,%,97
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2012,%,97
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2013,%,97
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2014,%,97
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2015,%,97
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2016,%,97
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2017,%,97
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2018,%,97
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2019,%,97
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2020,%,97
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2021,%,97
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of population using at least basic sanitation services (percent),2022,%,97
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2000,%,88
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2001,%,88
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2002,%,89
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2003,%,89
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2004,%,90
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2005,%,90
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2006,%,90
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2007,%,91
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2008,%,91
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2009,%,92
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2010,%,92
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2011,%,93
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2012,%,93
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2013,%,94
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2014,%,94
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2015,%,94
Suite of Food Security Indicators,Argentina,Value,Percentage of population using at least basic sanitation services (percent),2016,%,95
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2000,%,87
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2001,%,87
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2002,%,88
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2003,%,88
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2004,%,88
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2005,%,89
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2006,%,89
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2007,%,90
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2008,%,90
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2009,%,90
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2010,%,91
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2011,%,91
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2012,%,92
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2013,%,92
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2014,%,92
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2015,%,93
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2016,%,93
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2017,%,94
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2018,%,94
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2019,%,94
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2020,%,94
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2021,%,94
Suite of Food Security Indicators,Armenia,Value,Percentage of population using at least basic sanitation services (percent),2022,%,94
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2000,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2001,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2002,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2003,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2004,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2005,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2006,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2007,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2008,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2009,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2010,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2011,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2012,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2013,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2014,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2015,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2016,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2017,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2018,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2019,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2020,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2021,%,99
Suite of Food Security Indicators,Australia,Value,Percentage of population using at least basic sanitation services (percent),2022,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2000,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2001,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2002,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2003,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2004,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2005,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2006,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2007,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2008,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2009,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2010,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2011,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2012,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2013,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2014,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2015,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2016,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2017,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2018,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2019,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2020,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2021,%,99
Suite of Food Security Indicators,Austria,Value,Percentage of population using at least basic sanitation services (percent),2022,%,99
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2000,%,62
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2001,%,64
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2002,%,66
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2003,%,68
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2004,%,70
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2005,%,72
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2006,%,75
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2007,%,77
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2008,%,80
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2009,%,82
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2010,%,85
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2011,%,87
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2012,%,90
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2013,%,92
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2014,%,94
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2015,%,96
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2016,%,96
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2017,%,96
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2018,%,96
Suite of Food Security Indicators,Azerbaijan,Value,Percentage of population using at least basic sanitation services (percent),2019,%,96
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2000,%,88
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2001,%,88
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2002,%,89
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2003,%,89
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2004,%,90
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2005,%,90
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2006,%,91
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2007,%,91
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2008,%,92
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2009,%,92
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2010,%,93
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2011,%,93
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2012,%,94
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2013,%,94
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2014,%,95
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2015,%,95
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2016,%,95
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2017,%,95
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2018,%,95
Suite of Food Security Indicators,Bahamas,Value,Percentage of population using at least basic sanitation services (percent),2019,%,95
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic sanitation services (percent),2000,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic sanitation services (percent),2001,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic sanitation services (percent),2002,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic sanitation services (percent),2003,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic sanitation services (percent),2004,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic sanitation services (percent),2005,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic sanitation services (percent),2006,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic sanitation services (percent),2007,%,99
Suite of Food Security Indicators,Bahrain,Value,Percentage of population using at least basic sanitation services (percent),2008,%,99
