Domain,Area,Element,Item,Year,Unit,Value
Suite of Food Security Indicators,Albania,Value,Number of obese adults (18 years and older) (million),2017,million No,0.5
Suite of Food Security Indicators,Albania,Value,Number of obese adults (18 years and older) (million),2018,million No,0.5
Suite of Food Security Indicators,Albania,Value,Number of obese adults (18 years and older) (million),2019,million No,0.5
Suite of Food Security Indicators,Albania,Value,Number of obese adults (18 years and older) (million),2020,million No,0.5
Suite of Food Security Indicators,Albania,Value,Number of obese adults (18 years and older) (million),2021,million No,0.5
Suite of Food Security Indicators,Albania,Value,Number of obese adults (18 years and older) (million),2022,million No,0.5
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2000,million No,2.4
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2001,million No,2.6
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2002,million No,2.8
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2003,million No,2.9
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2004,million No,3.1
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2005,million No,3.3
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2006,million No,3.5
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2007,million No,3.7
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2008,million No,3.8
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2009,million No,4
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2010,million No,4.3
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2011,million No,4.5
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2012,million No,4.7
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2013,million No,4.9
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2014,million No,5.1
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2015,million No,5.3
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2016,million No,5.6
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2017,million No,5.8
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2018,million No,6
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2019,million No,6.2
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2020,million No,6.5
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2021,million No,6.7
Suite of Food Security Indicators,Algeria,Value,Number of obese adults (18 years and older) (million),2022,million No,6.9
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2000,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2001,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2002,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2003,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2004,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2005,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2006,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2007,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2008,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2009,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2010,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2011,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2012,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2013,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2014,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2015,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2016,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2017,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2018,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2019,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2020,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2021,million No,<0.1
Suite of Food Security Indicators,American Samoa,Value,Number of obese adults (18 years and older) (million),2022,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2000,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2001,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2002,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2003,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2004,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2005,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2006,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2007,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2008,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2009,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2010,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2011,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2012,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2013,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2014,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2015,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2016,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2017,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2018,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2019,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2020,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2021,million No,<0.1
Suite of Food Security Indicators,Andorra,Value,Number of obese adults (18 years and older) (million),2022,million No,<0.1
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2000,million No,0.4
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2001,million No,0.4
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2002,million No,0.5
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2003,million No,0.5
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2004,million No,0.6
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2005,million No,0.6
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2006,million No,0.7
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2007,million No,0.7
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2008,million No,0.8
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2009,million No,0.8
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2010,million No,0.9
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2011,million No,1
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2012,million No,1
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2013,million No,1.1
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2014,million No,1.2
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2015,million No,1.3
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2016,million No,1.3
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2017,million No,1.4
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2018,million No,1.5
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2019,million No,1.6
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2020,million No,1.7
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2021,million No,1.9
Suite of Food Security Indicators,Angola,Value,Number of obese adults (18 years and older) (million),2022,million No,2
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2000,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2001,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2002,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2003,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2004,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2005,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2006,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2007,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2008,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2009,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2010,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2011,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2012,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2013,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2014,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2015,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2016,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2017,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2018,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2019,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2020,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2021,million No,<0.1
Suite of Food Security Indicators,Antigua and Barbuda,Value,Number of obese adults (18 years and older) (million),2022,million No,<0.1
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2000,million No,4.5
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2001,million No,4.7
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2002,million No,5
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2003,million No,5.2
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2004,million No,5.4
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2005,million No,5.7
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2006,million No,5.9
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2007,million No,6.2
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2008,million No,6.4
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2009,million No,6.7
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2010,million No,7
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2011,million No,7.3
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2012,million No,7.7
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2013,million No,8
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2014,million No,8.4
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2015,million No,8.8
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2016,million No,9.1
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2017,million No,9.5
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2018,million No,9.9
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2019,million No,10.4
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2020,million No,10.8
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2021,million No,11.2
Suite of Food Security Indicators,Argentina,Value,Number of obese adults (18 years and older) (million),2022,million No,11.6
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2000,million No,0.3
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2001,million No,0.3
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2002,million No,0.3
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2003,million No,0.4
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2004,million No,0.4
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2005,million No,0.4
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2006,million No,0.4
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2007,million No,0.4
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2008,million No,0.4
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2009,million No,0.4
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2010,million No,0.4
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2011,million No,0.4
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2012,million No,0.5
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2013,million No,0.5
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2014,million No,0.5
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2015,million No,0.5
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2016,million No,0.5
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2017,million No,0.5
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2018,million No,0.5
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2019,million No,0.5
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2020,million No,0.5
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2021,million No,0.5
Suite of Food Security Indicators,Armenia,Value,Number of obese adults (18 years and older) (million),2022,million No,0.5
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2000,million No,2.8
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2001,million No,2.9
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2002,million No,3.1
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2003,million No,3.2
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2004,million No,3.3
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2005,million No,3.5
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2006,million No,3.6
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2007,million No,3.8
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2008,million No,3.9
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2009,million No,4.1
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2010,million No,4.2
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2011,million No,4.4
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2012,million No,4.5
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2013,million No,4.7
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2014,million No,4.8
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2015,million No,5
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2016,million No,5.1
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2017,million No,5.3
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2018,million No,5.5
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2019,million No,5.7
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2020,million No,5.9
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2021,million No,6
Suite of Food Security Indicators,Australia,Value,Number of obese adults (18 years and older) (million),2022,million No,6.2
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2000,million No,0.8
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2001,million No,0.8
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2002,million No,0.8
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2003,million No,0.8
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2004,million No,0.9
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2005,million No,0.9
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2006,million No,0.9
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2007,million No,0.9
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2008,million No,0.9
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2009,million No,0.9
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2010,million No,1
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2011,million No,1
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2012,million No,1
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2013,million No,1
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2014,million No,1
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2015,million No,1
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2016,million No,1
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2017,million No,1.1
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2018,million No,1.1
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2019,million No,1.1
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2020,million No,1.1
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2021,million No,1.1
Suite of Food Security Indicators,Austria,Value,Number of obese adults (18 years and older) (million),2022,million No,1.1
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2000,million No,0.8
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2001,million No,0.9
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2002,million No,0.9
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2003,million No,0.9
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2004,million No,1
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2005,million No,1
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2006,million No,1.1
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2007,million No,1.1
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2008,million No,1.2
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2009,million No,1.3
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2010,million No,1.3
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2011,million No,1.4
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2012,million No,1.4
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2013,million No,1.5
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2014,million No,1.6
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2015,million No,1.6
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2016,million No,1.7
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2017,million No,1.7
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2018,million No,1.8
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2019,million No,1.8
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2020,million No,1.9
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2021,million No,1.9
Suite of Food Security Indicators,Azerbaijan,Value,Number of obese adults (18 years and older) (million),2022,million No,2
Suite of Food Security Indicators,Bahamas,Value,Number of obese adults (18 years and older) (million),2000,million No,0.1
Suite of Food Security Indicators,Bahamas,Value,Number of obese adults (18 years and older) (million),2001,million No,0.1
Suite of Food Security Indicators,Bahamas,Value,Number of obese adults (18 years and older) (million),2002,million No,0.1
Suite of Food Security Indicators,Bahamas,Value,Number of obese adults (18 years and older) (million),2003,million No,0.1
Suite of Food Security Indicators,Bahamas,Value,Number of obese adults (18 years and older) (million),2004,million No,0.1
Suite of Food Security Indicators,Bahamas,Value,Number of obese adults (18 years and older) (million),2005,million No,0.1
Suite of Food Security Indicators,Bahamas,Value,Number of obese adults (18 years and older) (million),2006,million No,0.1
Suite of Food Security Indicators,Bahamas,Value,Number of obese adults (18 years and older) (million),2007,million No,0.1
Suite of Food Security Indicators,Bahamas,Value,Number of obese adults (18 years and older) (million),2008,million No,0.1
Suite of Food Security Indicators,Bahamas,Value,Number of obese adults (18 years and older) (million),2009,million No,0.1
