Domain,Area,Element,Item,Year,Unit,Value
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2000,kcal/cap/d,2888
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2001,kcal/cap/d,2943
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2002,kcal/cap/d,2990
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2003,kcal/cap/d,2880
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2004,kcal/cap/d,2892
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2005,kcal/cap/d,2976
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2006,kcal/cap/d,2964
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2007,kcal/cap/d,2984
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2008,kcal/cap/d,3098
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2009,kcal/cap/d,3172
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2010,kcal/cap/d,3256
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2011,kcal/cap/d,3296
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2012,kcal/cap/d,3347
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2013,kcal/cap/d,3343
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2014,kcal/cap/d,3318
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2015,kcal/cap/d,3331
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2016,kcal/cap/d,3366
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2017,kcal/cap/d,3378
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2018,kcal/cap/d,3352
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2019,kcal/cap/d,3375
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2020,kcal/cap/d,3349
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2021,kcal/cap/d,3330
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2022,kcal/cap/d,3390
Suite of Food Security Indicators,Albania,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2023,kcal/cap/d,3318
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2000,kcal/cap/d,2873
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2001,kcal/cap/d,2950
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2002,kcal/cap/d,2991
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2003,kcal/cap/d,3038
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2004,kcal/cap/d,3057
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2005,kcal/cap/d,3030
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2006,kcal/cap/d,3125
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2007,kcal/cap/d,3124
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2008,kcal/cap/d,3135
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2009,kcal/cap/d,3202
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2010,kcal/cap/d,3243
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2011,kcal/cap/d,3350
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2012,kcal/cap/d,3364
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2013,kcal/cap/d,3442
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2014,kcal/cap/d,3437
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2015,kcal/cap/d,3425
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2016,kcal/cap/d,3457
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2017,kcal/cap/d,3395
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2018,kcal/cap/d,3392
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2019,kcal/cap/d,3478
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2020,kcal/cap/d,3506
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2021,kcal/cap/d,3496
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2022,kcal/cap/d,3518
Suite of Food Security Indicators,Algeria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2023,kcal/cap/d,3513
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2000,kcal/cap/d,1522
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2001,kcal/cap/d,1556
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2002,kcal/cap/d,1627
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2003,kcal/cap/d,1687
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2004,kcal/cap/d,1729
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2005,kcal/cap/d,1768
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2006,kcal/cap/d,1801
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2007,kcal/cap/d,1841
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2008,kcal/cap/d,1895
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2009,kcal/cap/d,1936
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2010,kcal/cap/d,2423
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2011,kcal/cap/d,2490
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2012,kcal/cap/d,2439
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2013,kcal/cap/d,2519
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2014,kcal/cap/d,2553
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2015,kcal/cap/d,2472
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2016,kcal/cap/d,2430
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2017,kcal/cap/d,2451
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2018,kcal/cap/d,2452
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2019,kcal/cap/d,2427
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2020,kcal/cap/d,2398
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2021,kcal/cap/d,2405
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2022,kcal/cap/d,2437
Suite of Food Security Indicators,Angola,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2023,kcal/cap/d,2352
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2000,kcal/cap/d,3263
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2001,kcal/cap/d,3212
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2002,kcal/cap/d,2973
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2003,kcal/cap/d,3000
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2004,kcal/cap/d,3014
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2005,kcal/cap/d,3087
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2006,kcal/cap/d,3090
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2007,kcal/cap/d,3117
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2008,kcal/cap/d,3126
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2009,kcal/cap/d,3097
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2010,kcal/cap/d,3078
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2011,kcal/cap/d,3071
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2012,kcal/cap/d,3101
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2013,kcal/cap/d,3132
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2014,kcal/cap/d,3171
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2015,kcal/cap/d,3226
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2016,kcal/cap/d,3168
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2017,kcal/cap/d,3195
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2018,kcal/cap/d,3238
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2019,kcal/cap/d,3270
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2020,kcal/cap/d,3309
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2021,kcal/cap/d,3345
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2022,kcal/cap/d,3347
Suite of Food Security Indicators,Argentina,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2023,kcal/cap/d,3367
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2000,kcal/cap/d,2241
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2001,kcal/cap/d,2246
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2002,kcal/cap/d,2269
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2003,kcal/cap/d,2447
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2004,kcal/cap/d,2576
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2005,kcal/cap/d,2698
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2006,kcal/cap/d,2799
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2007,kcal/cap/d,2815
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2008,kcal/cap/d,2937
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2009,kcal/cap/d,2897
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2010,kcal/cap/d,3148
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2011,kcal/cap/d,3158
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2012,kcal/cap/d,3149
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2013,kcal/cap/d,3202
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2014,kcal/cap/d,3218
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2015,kcal/cap/d,3214
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2016,kcal/cap/d,3185
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2017,kcal/cap/d,3133
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2018,kcal/cap/d,3176
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2019,kcal/cap/d,3230
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2020,kcal/cap/d,3218
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2021,kcal/cap/d,3229
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2022,kcal/cap/d,3278
Suite of Food Security Indicators,Armenia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2023,kcal/cap/d,3284
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2000,kcal/cap/d,3033
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2001,kcal/cap/d,3094
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2002,kcal/cap/d,3127
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2003,kcal/cap/d,3156
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2004,kcal/cap/d,3104
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2005,kcal/cap/d,3152
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2006,kcal/cap/d,3208
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2007,kcal/cap/d,3248
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2008,kcal/cap/d,3246
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2009,kcal/cap/d,3247
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2010,kcal/cap/d,3534
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2011,kcal/cap/d,3515
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2012,kcal/cap/d,3563
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2013,kcal/cap/d,3546
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2014,kcal/cap/d,3534
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2015,kcal/cap/d,3520
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2016,kcal/cap/d,3538
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2017,kcal/cap/d,3494
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2018,kcal/cap/d,3470
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2019,kcal/cap/d,3504
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2020,kcal/cap/d,3480
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2021,kcal/cap/d,3454
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2022,kcal/cap/d,3422
Suite of Food Security Indicators,Australia,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2023,kcal/cap/d,3500
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2000,kcal/cap/d,3703
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2001,kcal/cap/d,3706
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2002,kcal/cap/d,3633
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2003,kcal/cap/d,3594
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2004,kcal/cap/d,3596
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2005,kcal/cap/d,3634
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2006,kcal/cap/d,3715
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2007,kcal/cap/d,3736
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2008,kcal/cap/d,3717
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2009,kcal/cap/d,3723
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2010,kcal/cap/d,3786
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2011,kcal/cap/d,3835
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2012,kcal/cap/d,3824
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2013,kcal/cap/d,3798
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2014,kcal/cap/d,3755
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2015,kcal/cap/d,3735
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2016,kcal/cap/d,3716
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2017,kcal/cap/d,3754
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2018,kcal/cap/d,3755
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2019,kcal/cap/d,3814
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2020,kcal/cap/d,3777
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2021,kcal/cap/d,3819
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2022,kcal/cap/d,3834
Suite of Food Security Indicators,Austria,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2023,kcal/cap/d,3828
Suite of Food Security Indicators,Azerbaijan,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2000,kcal/cap/d,2281
Suite of Food Security Indicators,Azerbaijan,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2001,kcal/cap/d,2370
Suite of Food Security Indicators,Azerbaijan,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2002,kcal/cap/d,2462
Suite of Food Security Indicators,Azerbaijan,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2003,kcal/cap/d,2557
Suite of Food Security Indicators,Azerbaijan,Value,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),2004,kcal/cap/d,2644
