Domain,Area,Element,Item,Year,Unit,Value
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2004,%,18.9
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2005,%,18.1
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2006,%,17.2
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2007,%,16.3
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2008,%,15.4
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2009,%,14.4
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2010,%,13.6
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2011,%,12.8
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2012,%,12.1
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2013,%,11.6
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2014,%,11.1
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2015,%,10.7
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2016,%,10.4
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2017,%,10
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2018,%,9.7
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2019,%,9.4
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2020,%,9.1
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2021,%,8.8
Suite of Food Security Indicators,Algeria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2022,%,8.6
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2000,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2001,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2002,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2003,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2004,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2005,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2006,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2007,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2008,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2009,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2010,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2011,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2012,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2013,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2014,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2015,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2016,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2017,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2018,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2019,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2020,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2021,%,
Suite of Food Security Indicators,American Samoa,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2022,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2000,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2001,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2002,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2003,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2004,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2005,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2006,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2007,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2008,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2009,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2010,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2011,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2012,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2013,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2014,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2015,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2016,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2017,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2018,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2019,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2020,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2021,%,
Suite of Food Security Indicators,Andorra,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2022,%,
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2000,%,46.5
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2001,%,43.5
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2002,%,40.6
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2003,%,38
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2004,%,35.7
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2005,%,33.9
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2006,%,32.5
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2007,%,31.6
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2008,%,30.9
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2009,%,30.7
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2010,%,30.8
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2011,%,31.1
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2012,%,31.8
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2013,%,32.8
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2014,%,34.1
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2015,%,35.6
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2016,%,37.2
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2017,%,38.7
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2018,%,40.2
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2019,%,41.4
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2020,%,42.4
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2021,%,43.1
Suite of Food Security Indicators,Angola,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2022,%,43.6
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2000,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2001,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2002,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2003,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2004,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2005,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2006,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2007,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2008,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2009,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2010,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2011,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2012,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2013,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2014,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2015,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2016,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2017,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2018,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2019,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2020,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2021,%,
Suite of Food Security Indicators,Antigua and Barbuda,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2022,%,
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2000,%,9.4
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2001,%,9
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2002,%,8.7
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2003,%,8.4
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2004,%,8.1
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2005,%,7.8
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2006,%,7.5
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2007,%,7.3
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2008,%,7.2
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2009,%,7.1
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2010,%,7.1
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2011,%,7
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2012,%,7.1
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2013,%,7.2
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2014,%,7.5
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2015,%,7.7
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2016,%,7.9
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2017,%,8.2
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2018,%,8.3
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2019,%,8.6
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2020,%,8.9
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2021,%,9.2
Suite of Food Security Indicators,Argentina,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2022,%,9.5
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2000,%,17.2
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2001,%,18.3
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2002,%,19.2
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2003,%,19.9
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2004,%,20.4
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2005,%,20.6
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2006,%,20.4
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2007,%,19.8
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2008,%,18.8
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2009,%,17.7
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2010,%,16.4
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2011,%,15.1
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2012,%,13.9
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2013,%,12.9
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2014,%,12
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2015,%,11.2
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2016,%,10.4
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2017,%,9.7
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2018,%,9.1
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2019,%,8.5
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2020,%,8
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2021,%,7.5
Suite of Food Security Indicators,Armenia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2022,%,7.2
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2000,%,0.9
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2001,%,1
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2002,%,1.2
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2003,%,1.4
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2004,%,1.7
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2005,%,2
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2006,%,2.2
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2007,%,2.5
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2008,%,2.8
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2009,%,2.9
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2010,%,3.1
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2011,%,3.2
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2012,%,3.2
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2013,%,3.3
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2014,%,3.3
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2015,%,3.3
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2016,%,3.3
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2017,%,3.3
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2018,%,3.3
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2019,%,3.3
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2020,%,3.3
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2021,%,3.3
Suite of Food Security Indicators,Australia,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2022,%,3.4
Suite of Food Security Indicators,Austria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2000,%,
Suite of Food Security Indicators,Austria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2001,%,
Suite of Food Security Indicators,Austria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2002,%,
Suite of Food Security Indicators,Austria,Value,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2003,%,
